customer_id,first_name,last_name,street,city,state,zip,closest_store_id,distance_to_store,full_address,latitude,longitude,closest_station,distance_to_station
7308,Ingelbert,Dyke,143 Holmberg Avenue,San Francisco,CA,94122,1,14,"143 Holmberg Avenue, San Francisco, CA 94122",37.7597481,-122.4750292,Glen Park,2.910172743412593
7309,Cass,Shorto,2149 Summer Ridge Avenue,San Francisco,CA,94122,1,14,"2149 Summer Ridge Avenue, San Francisco, CA 94122",37.7597481,-122.4750292,Glen Park,2.910172743412593
7310,Genvieve,Fere,7 Helena Plaza,San Francisco,CA,94122,1,14,"7 Helena Plaza, San Francisco, CA 94122",37.7597481,-122.4750292,Glen Park,2.910172743412593
7311,Myron,Wastling,91 Sauthoff Drive,San Francisco,CA,94127,1,14,"91 Sauthoff Drive, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7312,Staford,Schulter,8 Fieldstone Place,San Francisco,CA,94127,1,14,"8 Fieldstone Place, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7313,Vevay,Nana,58 Heffernan Lane,San Francisco,CA,94127,1,14,"58 Heffernan Lane, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7314,Nye,Dubois,38 Prairie Rose Point,San Francisco,CA,94127,1,14,"38 Prairie Rose Point, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7315,Arch,Milthorpe,7954 Bartillon Way,San Francisco,CA,94127,1,14,"7954 Bartillon Way, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7316,Sutherland,Leathard,2 Pankratz Way,San Francisco,CA,94127,1,14,"2 Pankratz Way, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7317,Esmaria,Dollimore,8775 Schmedeman Parkway,San Francisco,CA,94127,1,14,"8775 Schmedeman Parkway, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7318,Celene,Salvador,1 7th Place,San Francisco,CA,94127,1,14,"1 7th Place, San Francisco, CA 94127",37.7804778,-122.4125538,Civic Center,0.06693933581990037
7319,Binky,Duchant,908 Armistice Pass,San Francisco,CA,94127,1,14,"908 Armistice Pass, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7320,Monique,Anten,91412 School Place,San Francisco,CA,94127,1,14,"91412 School Place, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7321,Robinet,Forsyth,49 Northwestern Court,San Francisco,CA,94127,1,14,"49 Northwestern Court, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7322,Donetta,Alps,9 Eagle Crest Court,San Francisco,CA,94127,1,14,"9 Eagle Crest Court, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7323,Fredric,Marnane,49001 Lien Alley,San Francisco,CA,94127,1,14,"49001 Lien Alley, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7324,Conant,Goodricke,911 Golden Leaf Point,San Francisco,CA,94127,1,14,"911 Golden Leaf Point, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7325,Ricoriki,Lotterington,370 Hagan Court,San Francisco,CA,94127,1,14,"370 Hagan Court, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7326,Robbie,Ludgrove,998 Mockingbird Alley,San Francisco,CA,94127,1,14,"998 Mockingbird Alley, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7327,Brice,Peplaw,85 Eliot Place,San Francisco,CA,94127,1,14,"85 Eliot Place, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7328,Clayton,Livesay,2 Superior Parkway,San Francisco,CA,94127,1,14,"2 Superior Parkway, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7329,Lovell,Baseley,295 Summerview Alley,San Francisco,CA,94127,1,14,"295 Summerview Alley, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7330,Teresita,Agett,5 Pankratz Court,San Francisco,CA,94127,1,14,"5 Pankratz Court, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7331,Margaretta,Cogar,52 Springview Parkway,San Francisco,CA,94127,1,14,"52 Springview Parkway, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7332,Moselle,Ravens,74194 Bellgrove Place,San Francisco,CA,94127,1,14,"74194 Bellgrove Place, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7333,Miran,Sivill,12 Jenna Drive,San Francisco,CA,94127,1,14,"12 Jenna Drive, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7334,Bamby,Scullion,86211 Commercial Terrace,San Francisco,CA,94127,1,14,"86211 Commercial Terrace, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7335,Wayland,Jancik,43 Bluejay Parkway,San Francisco,CA,94127,1,14,"43 Bluejay Parkway, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7336,Jenifer,Rigby,725 Banding Drive,San Francisco,CA,94127,1,14,"725 Banding Drive, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7337,Fredrick,Teodorski,6306 Westport Hill,San Francisco,CA,94127,1,14,"6306 Westport Hill, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7338,Sibeal,Maton,510 Manufacturers Hill,San Francisco,CA,94127,1,14,"510 Manufacturers Hill, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7339,Nikolia,Heater,7 Leroy Crossing,San Francisco,CA,94127,1,14,"7 Leroy Crossing, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7340,Ellary,Galer,89318 Susan Avenue,San Francisco,CA,94127,1,14,"89318 Susan Avenue, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7341,Charley,Tow,64618 Karstens Parkway,San Francisco,CA,94127,1,14,"64618 Karstens Parkway, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7342,Eadmund,Davidofski,910 Talmadge Lane,San Francisco,CA,94127,1,14,"910 Talmadge Lane, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7343,Liesa,Gerlts,348 Upham Park,San Francisco,CA,94127,1,14,"348 Upham Park, San Francisco, CA 94127",37.7387309,-122.4677325,Balboa Park,1.6165346783205603
7344,Baxy,Hymers,7 Moulton Point,San Francisco,CA,94127,1,14,"7 Moulton Point, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7345,Wallace,Beckworth,6923 Sunnyside Avenue,San Francisco,CA,94127,1,14,"6923 Sunnyside Avenue, San Francisco, CA 94127",37.7307126,-122.4466081,Balboa Park,0.6257561029722147
7346,Deeann,Boxer,6743 Dennis Alley,San Francisco,CA,94127,1,14,"6743 Dennis Alley, San Francisco, CA 94127",37.734646,-122.463708,Balboa Park,1.2607480121449974
7347,Ana,Rayment,6005 Rieder Junction,Crockett,CA,94525,1,14,"6005 Rieder Junction, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7348,Tito,Kitcat,7 Mallory Park,Crockett,CA,94525,1,14,"7 Mallory Park, Crockett, CA 94525",38.0556074,-122.2191987,El Cerrito del Norte,10.458434421315635
7349,Del,Eskriet,5 Northland Plaza,Crockett,CA,94525,1,14,"5 Northland Plaza, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7350,Amber,Siene,78456 Bayside Trail,Crockett,CA,94525,1,14,"78456 Bayside Trail, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7351,Isabelita,Haggath,9204 Harbort Way,Crockett,CA,94525,1,14,"9204 Harbort Way, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7352,Timmy,Gallant,9926 Hermina Drive,Crockett,CA,94525,1,14,"9926 Hermina Drive, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7353,Lavinia,Coniam,99583 1st Point,Crockett,CA,94525,1,14,"99583 1st Point, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7354,Marti,Holgan,15 Susan Junction,Crockett,CA,94525,1,14,"15 Susan Junction, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7355,Preston,Tremblay,31 Parkside Parkway,Crockett,CA,94525,1,14,"31 Parkside Parkway, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7356,Laetitia,Lascelles,1998 Grayhawk Point,Crockett,CA,94525,1,14,"1998 Grayhawk Point, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7357,Elsi,Luna,7277 Macpherson Point,Crockett,CA,94525,1,14,"7277 Macpherson Point, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7358,Felicle,Jedras,65770 Havey Avenue,Crockett,CA,94525,1,14,"65770 Havey Avenue, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7359,Bobbie,Rexworthy,9 Grasskamp Circle,Crockett,CA,94525,1,14,"9 Grasskamp Circle, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7360,Elli,Braybrooks,46792 Autumn Leaf Hill,Crockett,CA,94525,1,14,"46792 Autumn Leaf Hill, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7361,Avictor,Hukin,221 Anzinger Plaza,Crockett,CA,94525,1,14,"221 Anzinger Plaza, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7362,Skylar,Locket,30785 Pierstorff Drive,Crockett,CA,94525,1,14,"30785 Pierstorff Drive, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7363,Janek,Lund,72 Bashford Center,Crockett,CA,94525,1,14,"72 Bashford Center, Crockett, CA 94525",38.0497679,-122.2506506,El Cerrito del Norte,9.323392569831746
7364,Paquito,Coultish,2678 Mitchell Alley,Crockett,CA,94525,1,14,"2678 Mitchell Alley, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7365,Sherrie,Whenham,6124 Dwight Park,Crockett,CA,94525,1,14,"6124 Dwight Park, Crockett, CA 94525",38.0556074,-122.2191987,El Cerrito del Norte,10.458434421315635
7366,Gladys,Grenter,67 Toban Point,Crockett,CA,94525,1,14,"67 Toban Point, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7367,Harriot,Cradduck,60 Grim Center,Crockett,CA,94525,1,14,"60 Grim Center, Crockett, CA 94525",38.0497679,-122.2506506,El Cerrito del Norte,9.323392569831746
7368,Manny,Emett,7887 Canary Crossing,Crockett,CA,94525,1,14,"7887 Canary Crossing, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7369,Dannie,Bordone,30159 Granby Hill,Crockett,CA,94525,1,14,"30159 Granby Hill, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7370,Taryn,Thon,105 Everett Terrace,Crockett,CA,94525,1,14,"105 Everett Terrace, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7371,Ddene,Angrock,2 Loftsgordon Park,Crockett,CA,94525,1,14,"2 Loftsgordon Park, Crockett, CA 94525",38.0556074,-122.2191987,El Cerrito del Norte,10.458434421315635
7372,Verene,Gagin,175 Arapahoe Street,Crockett,CA,94525,1,14,"175 Arapahoe Street, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7373,Frank,Earp,7186 Carioca Park,Crockett,CA,94525,1,14,"7186 Carioca Park, Crockett, CA 94525",38.0556074,-122.2191987,El Cerrito del Norte,10.458434421315635
7374,Mel,Ranby,78 Glendale Hill,Crockett,CA,94525,1,14,"78 Glendale Hill, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7375,Blake,Gorger,3085 Arkansas Terrace,Crockett,CA,94525,1,14,"3085 Arkansas Terrace, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7376,Tomaso,Arnau,220 Northwestern Avenue,Crockett,CA,94525,1,14,"220 Northwestern Avenue, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7377,Delcina,Sieghart,555 Doe Crossing Hill,Crockett,CA,94525,1,14,"555 Doe Crossing Hill, Crockett, CA 94525",38.0456817,-122.2256803,El Cerrito del Norte,9.689425518347345
7378,Lynnelle,Swinerd,26486 Logan Circle,Castro Valley,CA,94546,1,14,"26486 Logan Circle, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7379,Titos,Du Barry,195 Oneill Court,Castro Valley,CA,94546,1,14,"195 Oneill Court, Castro Valley, CA 94546",37.6985687,-122.0869845,Castro Valley,0.8214472365977066
7380,Lazare,Rosell,79 Westport Parkway,Castro Valley,CA,94546,1,14,"79 Westport Parkway, Castro Valley, CA 94546",37.6955648,-122.0879457,Castro Valley,0.7498535845887956
7381,Ly,Mehmet,88780 Pleasure Lane,Castro Valley,CA,94546,1,14,"88780 Pleasure Lane, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7382,Albrecht,Dracksford,2 Porter Drive,Castro Valley,CA,94546,1,14,"2 Porter Drive, Castro Valley, CA 94546",37.7739265,-121.9912638,West Dublin,6.171753152214398
7383,Alysa,Allawy,10699 Dryden Alley,Castro Valley,CA,94546,1,14,"10699 Dryden Alley, Castro Valley, CA 94546",37.6970348,-122.0734563,Castro Valley,0.4503636968371105
7384,Wilhelm,Libero,1299 Buell Court,Castro Valley,CA,94546,1,14,"1299 Buell Court, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7385,Clementius,Worrell,78670 Hovde Place,Castro Valley,CA,94546,1,14,"78670 Hovde Place, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7484,Lothario,Bourgourd,5123 Dryden Pass,Sausalito,CA,94965,1,14,"5123 Dryden Pass, Sausalito, CA 94965",37.8590937,-122.4852507,Montgomery Street,6.626056547986128
7386,Ardene,Botton,582 Fremont Crossing,Castro Valley,CA,94546,1,14,"582 Fremont Crossing, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7387,Dreddy,Saw,112 Rusk Plaza,Castro Valley,CA,94546,1,14,"112 Rusk Plaza, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7388,Kristo,Snugg,7 Melvin Way,Castro Valley,CA,94546,1,14,"7 Melvin Way, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7389,Brittan,Solland,3 Lukken Circle,Castro Valley,CA,94546,1,14,"3 Lukken Circle, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7390,Rachel,Woolcocks,775 Towne Drive,Castro Valley,CA,94546,1,14,"775 Towne Drive, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7391,Corbin,Semeniuk,6 Holmberg Road,Castro Valley,CA,94546,1,14,"6 Holmberg Road, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7392,Phyllis,Pandie,9490 Magdeline Plaza,Castro Valley,CA,94546,1,14,"9490 Magdeline Plaza, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7393,Carey,MacGillreich,703 Hazelcrest Pass,Castro Valley,CA,94546,1,14,"703 Hazelcrest Pass, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7394,Fawn,Lorrie,36338 Hallows Pass,Castro Valley,CA,94546,1,14,"36338 Hallows Pass, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7395,Rora,Lacy,970 Granby Plaza,Castro Valley,CA,94546,1,14,"970 Granby Plaza, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7396,Reginauld,Lysons,1904 Carey Point,Castro Valley,CA,94546,1,14,"1904 Carey Point, Castro Valley, CA 94546",37.7089125,-122.1116681,Bay Fair,1.1556354809106315
7397,Stefano,Stolberger,3 Sauthoff Avenue,Castro Valley,CA,94546,1,14,"3 Sauthoff Avenue, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7398,Mary,Creboe,54 John Wall Way,Castro Valley,CA,94546,1,14,"54 John Wall Way, Castro Valley, CA 94546",37.6935897,-122.0952017,Castro Valley,1.08772117275358
7399,Sisile,Webbe,4953 Lien Junction,Castro Valley,CA,94546,1,14,"4953 Lien Junction, Castro Valley, CA 94546",37.6961847,-122.0862292,Castro Valley,0.6891164652157193
7400,Benny,Hawkeswood,86 Burrows Circle,Castro Valley,CA,94546,1,14,"86 Burrows Circle, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7401,Rasia,Albasini,915 Chive Lane,Castro Valley,CA,94546,1,14,"915 Chive Lane, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7402,Kristofer,Dare,1149 Erie Way,Castro Valley,CA,94546,1,14,"1149 Erie Way, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7403,Margaretha,Craghead,480 Kensington Crossing,Castro Valley,CA,94546,1,14,"480 Kensington Crossing, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7404,Lewiss,Beckey,430 Sachtjen Parkway,Castro Valley,CA,94546,1,14,"430 Sachtjen Parkway, Castro Valley, CA 94546",37.6955648,-122.0879457,Castro Valley,0.7498535845887956
7405,Ashil,Galer,309 Sunbrook Plaza,Castro Valley,CA,94546,1,14,"309 Sunbrook Plaza, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7406,Ash,Kornacki,8 Kinsman Trail,Castro Valley,CA,94546,1,14,"8 Kinsman Trail, Castro Valley, CA 94546",37.7188649,-122.0780632,Castro Valley,1.9435206460244612
7407,Hattie,O'Curran,3 Kennedy Center,Castro Valley,CA,94546,1,14,"3 Kennedy Center, Castro Valley, CA 94546",37.7020705,-122.0609363,Castro Valley,1.1236023592672406
7408,Kane,Thomas,241 Hoffman Alley,Castro Valley,CA,94546,1,14,"241 Hoffman Alley, Castro Valley, CA 94546",37.6905611,-122.0663043,Castro Valley,0.5139421195709182
7409,Missy,Dozdill,7083 Barnett Lane,Castro Valley,CA,94546,1,14,"7083 Barnett Lane, Castro Valley, CA 94546",37.6962604,-122.0836652,Castro Valley,0.5797256744191622
7410,Carlye,Prentice,61425 Fieldstone Trail,San Lorenzo,CA,94580,1,14,"61425 Fieldstone Trail, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7411,Bamby,Basketfield,4139 Old Shore Trail,San Lorenzo,CA,94580,1,14,"4139 Old Shore Trail, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7412,Elysha,Pratchett,941 Colorado Trail,San Lorenzo,CA,94580,1,14,"941 Colorado Trail, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7413,Lynnea,Frift,7233 1st Center,San Lorenzo,CA,94580,1,14,"7233 1st Center, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7414,Kimmy,Dottrell,31 Jay Street,San Lorenzo,CA,94580,1,14,"31 Jay Street, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7415,Alvis,Cantillion,34816 Parkside Avenue,San Lorenzo,CA,94580,1,14,"34816 Parkside Avenue, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7416,Justin,Ziemecki,874 Messerschmidt Hill,San Lorenzo,CA,94580,1,14,"874 Messerschmidt Hill, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7417,Oberon,Prahm,934 Talisman Court,San Lorenzo,CA,94580,1,14,"934 Talisman Court, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7418,Ryan,Scorer,518 Talmadge Place,San Lorenzo,CA,94580,1,14,"518 Talmadge Place, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7419,Shandee,Aveson,4 Leroy Avenue,San Lorenzo,CA,94580,1,14,"4 Leroy Avenue, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7420,Sigrid,FitzGilbert,7 Kinsman Alley,San Lorenzo,CA,94580,1,14,"7 Kinsman Alley, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7421,Gerhardt,Beranek,451 Ridge Oak Plaza,San Lorenzo,CA,94580,1,14,"451 Ridge Oak Plaza, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7422,Vikky,Luchetti,7337 Chinook Place,San Lorenzo,CA,94580,1,14,"7337 Chinook Place, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7423,Kathlin,Heakey,874 Delaware Point,San Lorenzo,CA,94580,1,14,"874 Delaware Point, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7424,Berti,Rushmare,1233 Sunnyside Park,San Lorenzo,CA,94580,1,14,"1233 Sunnyside Park, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7425,Randall,Dorkins,884 Hagan Avenue,San Lorenzo,CA,94580,1,14,"884 Hagan Avenue, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7426,Marnie,Annion,62 Golden Leaf Crossing,San Lorenzo,CA,94580,1,14,"62 Golden Leaf Crossing, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7427,Toby,Buckland,706 Superior Parkway,San Lorenzo,CA,94580,1,14,"706 Superior Parkway, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7428,Thelma,Dragoe,4662 Bartelt Junction,San Lorenzo,CA,94580,1,14,"4662 Bartelt Junction, San Lorenzo, CA 94580",37.6705791,-122.1153431,Hayward,1.554953871247865
7429,Natassia,Neve,18 Linden Street,San Lorenzo,CA,94580,1,14,"18 Linden Street, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7430,Robbin,Bushen,56798 Dayton Junction,San Lorenzo,CA,94580,1,14,"56798 Dayton Junction, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7431,Vail,Franzonello,999 Delaware Street,San Lorenzo,CA,94580,1,14,"999 Delaware Street, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7432,Si,Denisovich,8100 Lake View Parkway,San Lorenzo,CA,94580,1,14,"8100 Lake View Parkway, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7433,Karalynn,Streeten,228 Independence Drive,San Lorenzo,CA,94580,1,14,"228 Independence Drive, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7434,Alister,Limeburner,6397 Portage Alley,San Lorenzo,CA,94580,1,14,"6397 Portage Alley, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7435,Almeria,Fayre,578 Westridge Lane,San Lorenzo,CA,94580,1,14,"578 Westridge Lane, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7436,Ardelis,Joselin,51576 Trailsway Center,San Lorenzo,CA,94580,1,14,"51576 Trailsway Center, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7437,Wayne,Lotterington,36 Trailsway Parkway,San Lorenzo,CA,94580,1,14,"36 Trailsway Parkway, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7438,Meyer,Sesons,923 Spaight Drive,San Lorenzo,CA,94580,1,14,"923 Spaight Drive, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7439,Herold,Milksop,2 Hermina Lane,San Lorenzo,CA,94580,1,14,"2 Hermina Lane, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7440,Ned,Lambdon,197 Meadow Valley Alley,San Lorenzo,CA,94580,1,14,"197 Meadow Valley Alley, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7441,Annetta,Poor,8978 Center Place,San Lorenzo,CA,94580,1,14,"8978 Center Place, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7442,Alexandre,Cotman,8568 Northland Road,San Lorenzo,CA,94580,1,14,"8568 Northland Road, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7443,Grissel,Bikker,51389 Lukken Parkway,San Lorenzo,CA,94580,1,14,"51389 Lukken Parkway, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7444,Mordy,Gollard,15699 Moland Pass,San Lorenzo,CA,94580,1,14,"15699 Moland Pass, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7445,Merwyn,Iddenden,8297 Sloan Street,San Lorenzo,CA,94580,1,14,"8297 Sloan Street, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7446,Moore,Baddeley,7749 Russell Lane,San Lorenzo,CA,94580,1,14,"7749 Russell Lane, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7447,Lelah,Sesons,987 2nd Circle,San Lorenzo,CA,94580,1,14,"987 2nd Circle, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7448,Costanza,Bowker,1 Hazelcrest Trail,San Lorenzo,CA,94580,1,14,"1 Hazelcrest Trail, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7449,Rycca,Jeanet,138 Valley Edge Plaza,San Lorenzo,CA,94580,1,14,"138 Valley Edge Plaza, San Lorenzo, CA 94580",37.6729393,-122.1348629,Bay Fair,1.7215197549679904
7450,Alf,Belcham,61910 Bluestem Crossing,Sausalito,CA,94965,1,14,"61910 Bluestem Crossing, Sausalito, CA 94965",37.8590937,-122.4852507,Montgomery Street,6.626056547986128
7451,Liuka,Suscens,1 Esch Crossing,Sausalito,CA,94965,1,14,"1 Esch Crossing, Sausalito, CA 94965",37.8570246,-122.4973429,Montgomery Street,7.001461228914771
7452,Tibold,Edon,298 Clemons Circle,Sausalito,CA,94965,1,14,"298 Clemons Circle, Sausalito, CA 94965",37.8590937,-122.4852507,Montgomery Street,6.626056547986128
7453,Giselle,Dmitr,57 Hoard Place,Sausalito,CA,94965,1,14,"57 Hoard Place, Sausalito, CA 94965",37.8590937,-122.4852507,Montgomery Street,6.626056547986128
7454,Paolo,Dempster,22 Maywood Center,Sausalito,CA,94965,1,14,"22 Maywood Center, Sausalito, CA 94965",37.8590937,-122.4852507,Montgomery Street,6.626056547986128
